freq,length,fragment
1,12,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:SBJ.1*DTP:SPR*NN:HD + flight + NN:HD*flight + NP:SBJ*DTP:SPR*NN:HD + S.1*NP:SBJ*VBZ:HD*PP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*PP:COMP + at
1,14,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*--:HD*PP:COMP + look + VBP*look + --:HD.1*VBP*RB + forward + RB*forward + --:HD*VBP*RB + S.2*NP:SBJ*--:HD*PP:COMP + to + IN:HD*to + PP:COMP.1*IN:HD*NP:COMP + it
1,5,what + WP*what + PR-WH:HD*WP + NP*PR-WH:HD + TOP.1*NP*S + let
1,5,Hannover + NP*Hannover + NP:COMP*NP + PP:ADJ*IN:HD*NP:COMP + NP:COMP*DTP:SPR*N:HD*PP:ADJ + attach
1,4,seventeenth + JJ*seventeenth + ONUM*JJ + ONUM:HD*ONUM*ONUM*ONUM*CNJ*ONUM + attach
1,4,getting + VBG*getting + V-PRP:HD*VBG + VP:COMP.1*V-PRP:HD*VP:COMP + paid
1,6,hi + UH*hi + TOP.1*UH*NP*ADVP*NP*VP + Natalie + NP*Natalie + NP*NP + attach
1,8,can + MD:HD*can + S.1*MD:HD*NP:SBJ + we + PP:HD*we + NP:SBJ*PP:HD + S*MD:HD*NP:SBJ + TOP.1*S*S + can
1,7,"it + PP:HD*it + NP:SBJ*PP:HD + S.1*NP:SBJ*VBZ:HD*ADVP:ADJ*,:PAR*AP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*ADVP:ADJ*,:PAR*AP:COMP + probably"
1,19,so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*ADVP:FLQ*VBP:HD*RB:ADJ*NP:SBJ*VP:COMP + why + WRB*why + PR-WH:HD*WRB + ADVP:FLQ*PR-WH:HD + S.2*ADVP:ADJ*ADVP:FLQ*VBP:HD*RB:ADJ*NP:SBJ*VP:COMP + do + VBP:HD*do + S.3*ADVP:ADJ*ADVP:FLQ*VBP:HD*RB:ADJ*NP:SBJ*VP:COMP + not + RB:ADJ*not + S.4*ADVP:ADJ*ADVP:FLQ*VBP:HD*RB:ADJ*NP:SBJ*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.5*ADVP:ADJ*ADVP:FLQ*VBP:HD*RB:ADJ*NP:SBJ*VP:COMP + stay
1,14,yeah + UH*yeah + TOP.1*UH*S + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + work + VB:HD*work + VP:COMP.1*VB:HD*RP + out
1,7,TOP.1*UH*NP + good + JJ:HD*good + AP:ADJ*JJ:HD + NP.1*AP:ADJ*NN:HD + morning + NN:HD*morning + attach
1,4,as + RB*as + DG:HD*RB + DGP:SPR*DG:HD + AP:ADJ*DGP:SPR*JJ:HD_1
1,8,what + WP*what + PR-WH:HD*WP + NP:FLQ*PR-WH:HD + S.1*NP:FLQ*VBZ:HD*NP:SBJ + is + VBZ:HD*is + S.2*NP:FLQ*VBZ:HD*NP:SBJ + an
1,8,because + IN*because + CMP:MRK*IN + S.1*CMP:MRK*NP:SBJ*VBP:HD*VP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S.2*CMP:MRK*NP:SBJ*VBP:HD*VP:COMP + haven't
1,4,actually + RB:HD*actually + ADVP:ADJ*RB:HD + S.3*NP:SBJ*MD:HD*ADVP:ADJ*VP:COMP + prefer
1,5,"ninth + JJ*ninth + ONUM:HD*JJ + NP*ONUM:HD + NP:COMP*NP*,:PAR*NP*CNJ*NP + attach"
1,4,S.3*NP:SBJ*VBZ:HD*AP:COMP*PP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + those
1,12,what + WDT*what + DT-WH:HD*WDT + DTP:SPR*DT-WH:HD + NP:FLQ.1*DTP:SPR*NN:HD + time + NN:HD*time + NP:FLQ*DTP:SPR*NN:HD + S.1*NP:FLQ*VBZ:HD*NP:SBJ + is + VBZ:HD*is + S.2*NP:FLQ*VBZ:HD*NP:SBJ + your
1,8,"some + DT*some + DT-QNT:HD*DT + DTP:SPR*DT-QNT:HD + NP:COMP.1*DTP:SPR*NN:HD*,:PAR*PP:ADJ + time + NN:HD*time + NP:COMP.2*DTP:SPR*NN:HD*,:PAR*PP:ADJ + ,"
1,7,CMP:MRK*IN + S.1*CMP:MRK*NP:SBJ*MD:HD*VP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:SBJ.1*DTP:SPR*NPS:HD + Germans
1,11,START.1 + so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*NP:SBJ*MD:HD + we + PP:HD*we + NP:SBJ*PP:HD + S.2*ADVP:ADJ*NP:SBJ*MD:HD + can + MD:HD*can + attach
1,10,that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.1*NP:SBJ*VBZ:HD*AP:COMP + sounds + VBZ:HD*sounds + S.2*NP:SBJ*VBZ:HD*AP:COMP + good + JJ:HD*good + AP:COMP*JJ:HD*ADVP:ADJ_1
1,11,on + IN*on + TOP.1*IN*PP + on + IN:HD*on + PP.1*IN:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NNS:HD + planes
1,9,RB:HD*soon + ADVP.2*DGP:SPR*RB:HD*PP:COMP + as + IN:HD*as + PP:COMP.1*IN:HD*AP:COMP + possible + JJ:HD*possible + AP:COMP*JJ:HD + PP:COMP*IN:HD*AP:COMP + attach
1,12,there + EX:HD*there + NP:SBJ*EX:HD + S.1*NP:SBJ*VBZ:HD*NP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*NP:COMP + a + DT*a + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*AP:ADJ*NN:HD + nice
1,6,to + TO:HD*to + VP.1*TO:HD*VP:COMP + go + VB:HD*go + VP:COMP.1*VB:HD*ADVP:ADJ + out
1,14,would + MD:HD*would + S.1*MD:HD*NP:SBJ*VP:COMP + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.2*MD:HD*NP:SBJ*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*AP:COMP*PP:ADJ + okay + JJ:HD*okay + AP:COMP*JJ:HD + attach
1,6,", + ,:PAR*, + S.3*NP:SBJ*VBP:HD*,:PAR*NP:ADJ + nine + CD*nine + CNUM:HD*CD + NP:ADJ*CNUM:HD*PP:ADJ_1"
1,4,NP.4*ADVP:ADJ*CNUM:HD*RB:ADJ*PP:ADJ*ADVP:ADJ + actually + RB:HD*actually + ADVP:ADJ*RB:HD + attach
1,4,ONUM*JJ + ONUM:HD*ONUM*ONUM + NP:COMP*DTP:SPR*ONUM:HD + PP*IN:HD*NP:COMP + TOP*PP*CNJ_1
1,7,is + VBZ:HD*is + S.1*VBZ:HD*NP:SBJ*NP:COMP*PP:ADJ + it + PP:HD*it + NP:SBJ*PP:HD + S.2*VBZ:HD*NP:SBJ*NP:COMP*PP:ADJ + eight
1,9,CMP-WH:MRK.1*ADVP:ADJ*IN + if + IN*if + CMP-WH:MRK*ADVP:ADJ*IN + S.1*CMP-WH:MRK*NP:SBJ*VBZ:HD*VP:COMP + it + PP:HD*it + NP:SBJ*PP:HD + S.2*CMP-WH:MRK*NP:SBJ*VBZ:HD*VP:COMP + does
1,6,worry + VB:HD*worry + VP:COMP.1*VB:HD*PP:ADJ + about + IN:HD*about + PP:ADJ.1*IN:HD*NP:COMP + parking
1,4,I + PP:HD*I + NP:SBJ*PP:HD + S:ADJ?.1*NP:SBJ*VBP:HD*AP:COMP + am
1,6,NP:COMP*DTP:SPR*NN:HD + VP:COMP*V-PRP:HD*NP:COMP + S*VBD:HD*NP:SBJ*VP:COMP + TOP.1*S*CNJ + or + CC*or + CNJ*CC_1
1,6,PP:ADJ*IN:HD*NP:COMP + VP:COMP.2*VB:HD*PP:ADJ*ADVP:ADJ + again + RB:HD*again + ADVP:ADJ*RB:HD + VP:COMP*VB:HD*PP:ADJ*ADVP:ADJ + attach
1,8,"S.5*NP:ADJ*,:PAR*NP:SBJ*MD:HD*ADVP:ADJ*VP:COMP + do + VB:HD*do + VP:COMP.1*VB:HD*NP:COMP + something + NN:HD*something + NP:COMP*NN:HD + VP:COMP*VB:HD*NP:COMP + attach"
1,10,oh + UH*oh + TOP.1*UH*S + it + PP:HD*it + NP:SBJ*PP:HD + S.1*NP:SBJ*VBZ:HD*RB:ADJ*AP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*RB:ADJ*AP:COMP + not
1,4,so + RB:HD*so + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*MD:HD*NP:SBJ*VP:COMP + would
1,7,Wednesday + NP:HD*Wednesday + NP:COMP.1*NP:HD*NP:ADJ + afternoon + NN:HD*afternoon + NP:ADJ*NN:HD + NP:COMP*NP:HD*NP:ADJ + attach
1,10,yes + UH*yes + TOP.1*UH*S*NP + I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD + do + VBP:HD*do + S*NP:SBJ*VBP:HD + attach
1,23,ONUM:HD*JJ + NP:ADJ*DTP:SPR*ONUM:HD + S.1*NP:ADJ*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + I + PP:HD*I + NP:SBJ*PP:HD + S.2*NP:ADJ*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + am + VBP:HD*am + S.3*NP:ADJ*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + free + JJ:HD*free + AP:COMP*JJ:HD + S.4*NP:ADJ*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + all + DT*all + DT-QNT:HD*DT + DTP:SPR*DT-QNT:HD + NP:ADJ.1*DTP:SPR*NN:HD + day + NN:HD*day + NP:ADJ*DTP:SPR*NN:HD + S*NP:ADJ*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + attach
1,5,", + ,:PAR*, + NP:COMP.2*AP:ADJ*,:PAR*NP:HD*NP:ADJ + Tuesday + NP:HD*Tuesday + attach"
1,4,about + RB:HD*about + ADVP:ADJ*RB:HD + NP.1*ADVP:ADJ*CNUM:HD + six
1,12,because + IN*because + CMP:MRK*IN + S.1*CMP:MRK*NP:SBJ*MD:HD*VP:COMP + that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.2*CMP:MRK*NP:SBJ*MD:HD*VP:COMP + would + MD:HD*would + S.3*CMP:MRK*NP:SBJ*MD:HD*VP:COMP + put
1,5,NP:ADJ*ADVP:ADJ*CNUM:HD + NP:COMP.1*NP:ADJ*NNS:HD + dollars + NNS:HD*dollars + NP:COMP*NP:ADJ*NNS:HD + attach
1,6,anytime + NN:HD*anytime + NP.1*NN:HD*PP:ADJ + after + IN:HD*after + PP:ADJ.1*IN:HD*NP:COMP + noon
1,5,NP:COMP.1*NP*NP + Wednesday + NP:HD*Wednesday + NP*NP:HD + NP:COMP*NP*NP + attach
1,8,actually + RB:HD*actually + ADVP:ADJ*RB:HD + S.1*ADVP:ADJ*NP:SBJ*ADVP:ADJ*VBP:HD*VP:COMP + I + PP:HD*I + NP:SBJ*PP:HD + S.2*ADVP:ADJ*NP:SBJ*ADVP:ADJ*VBP:HD*VP:COMP + just
1,7,we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.2*NP:SBJ*MD:HD*VP:COMP + sleep
1,4,"one + NN:HD*one + NP:SBJ*DTP:SPR*,:PAR*AP:ADJ*NN:HD + S.3*NP:FLQ*VBD:HD*NP:SBJ*ADVP:ADJ + there"
1,12,S.2*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ + fine + JJ:HD*fine + AP:COMP*JJ:HD + S.3*NP:SBJ*VBP:HD*AP:COMP*PP:ADJ + with + IN:HD*with + PP:ADJ.1*IN:HD*NP:COMP + me + PP:HD*me + NP:COMP*PP:HD + PP:ADJ*IN:HD*NP:COMP + attach
1,11,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*AP:COMP*ADVP:ADJ + am + VBP:HD*am + S.2*NP:SBJ*VBP:HD*AP:COMP*ADVP:ADJ + open + JJ:HD*open + AP:COMP*JJ:HD + S.3*NP:SBJ*VBP:HD*AP:COMP*ADVP:ADJ + then
1,7,December + NP:HD*December + NP:SBJ*NP:HD + S.1*NP:SBJ*VBZ:HD*ADVP:ADJ*VP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*ADVP:ADJ*VP:COMP + more
1,4,VP.1*MD:HD*VP:COMP + be + VB:HD*be + VP:COMP.1*VB:HD*VP:COMP + centrally
1,5,"that + DT*that + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.3*ADVP:ADJ*,:PAR*NP:SBJ*VBZ:HD*RB:ADJ*VP:COMP*,:PAR*ADVP:ADJ + does"
1,8,NP.1*NN:HD*PP:COMP*VP:ADJ + of + IN:HD*of + PP:COMP.1*IN:HD*NP:COMP + time + NN:HD*time + NP:COMP*NN:HD + PP:COMP*IN:HD*NP:COMP + attach
1,4,and + CC*and + CNJ*CC + S.1*CNJ*S + does
1,8,any + DT*any + DT-QNT:HD*DT + DTP:SPR*DT-QNT:HD + NP.1*DTP:SPR*NN:HD*S:ADJ + time + NN:HD*time + NP.2*DTP:SPR*NN:HD*S:ADJ + you
1,4,S.3*NP:FLQ*VBZ:HD*NP:SBJ*VP:COMP + offer + VB:HD*offer + VP:COMP*VB:HD + attach
1,12,START.1 + that + DT*that + PR-DM:HD*DT + NP:FLL*PR-DM:HD + S.1*NP:FLL*VBZ:HD*NP:SBJ + is + VBZ:HD*is + S.2*NP:FLL*VBZ:HD*NP:SBJ + it + PP:HD*it + NP:SBJ*PP:HD + attach
1,8,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:ADJ.1*DTP:SPR*ONUM:HD + twenty + CD*twenty + ONUM:HD.1*CD*JJ + first
1,4,"perhaps + RB:HD*perhaps + ADVP:ADJ*RB:HD + PP.1*ADVP:ADJ*,:PAR*IN:HD*NP:COMP + ,"
1,8,S.3*NP:SBJ*MD:HD*ADVP:ADJ*VP:COMP + leave + VB:HD*leave + VP:COMP.1*VB:HD*NP:ADJ + Sunday + NP:HD*Sunday + NP:ADJ*NP:HD + VP:COMP*VB:HD*NP:ADJ + attach
1,5,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:SBJ.1*DTP:SPR*NP*NP:ADJ + Schlosshotel
1,4,NP:COMP.2*DTP:SPR*NN:HD*PP:ADJ*S:ADJ + in + IN:HD*in + PP:ADJ.1*IN:HD*AP:COMP + particular
1,8,fairly + RB*fairly + DG:HD*RB + DGP:SPR*DG:HD + AP:COMP.1*DGP:SPR*JJ:HD + bad + JJ:HD*bad + AP:COMP*DGP:SPR*JJ:HD + attach
1,12,let + VBP:HD*let + S.1*VBP:HD*NP:COMP*VP:COMP + us + PP:HD*us + NP:COMP*PP:HD + S.2*VBP:HD*NP:COMP*VP:COMP + see + VB:HD*see + VP:COMP*VB:HD + S*VBP:HD*NP:COMP*VP:COMP + TOP.1*S*UH + boy
1,7,give + VB:HD*give + VP:COMP.1*VB:HD*NP:COMP*NP:COMP + you + PP:HD*you + NP:COMP*PP:HD + VP:COMP.2*VB:HD*NP:COMP*NP:COMP + my
1,8,any + NN:HD*any + NP.1*NN:HD*PP:COMP*AP:ADJ*PP:ADJ + of + IN:HD*of + PP:COMP.1*IN:HD*NP:COMP + those + DT*those + DT-DM:HD*DT_1
1,7,"I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*ADVP:ADJ*,:PAR*ADVP:ADJ + cannot + MD:HD*cannot + S.2*NP:SBJ*MD:HD*ADVP:ADJ*,:PAR*ADVP:ADJ + then"
1,14,yeah + UH*yeah + TOP.1*UH*S + I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*S:COMP + guess + VBP:HD*guess + S.2*NP:SBJ*VBP:HD*S:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S:COMP.1*NP:SBJ*MD:HD + should
1,4,still + RB:HD*still + ADVP:ADJ*RB:HD + PP.1*ADVP:ADJ*IN:HD*NP:COMP + in
1,8,S:ADJ?.1*CMP:MRK*NP:SBJ*VBP:HD*NP:COMP + we + PP:HD*we + NP:SBJ*PP:HD + S:ADJ?.2*CMP:MRK*NP:SBJ*VBP:HD*NP:COMP + are + VBP:HD*are + S:ADJ?.3*CMP:MRK*NP:SBJ*VBP:HD*NP:COMP + Americans
1,4,S.4*PP:ADJ*NP:SBJ*VBP:HD*VP:COMP*ADVP:ADJ + though + RB:HD*though + ADVP:ADJ*RB:HD + attach
1,8,thank + VBP:HD*thank + S.1*VBP:HD*NP:COMP + you + PP:HD*you + NP:COMP*PP:HD + S*VBP:HD*NP:COMP + TOP.1*S*NP + good
1,6,"from + IN:HD*from + PP.1*IN:HD*,:PAR*NP:COMP + , + ,:PAR*, + PP.2*IN:HD*,:PAR*NP:COMP + one"
1,7,VP.1*VBP:HD*VP:COMP + have + VB:HD*have + VP:COMP.1*VB:HD*VP:COMP + to + TO:HD*to + VP:COMP.1*TO:HD*VP:COMP + cancel
1,21,S.2*NP:SBQ*VBZ:HD*NP:COMP*PP:ADJ + a + DT*a + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*AP:ADJ*NN:HD + good + JJ:HD*good + AP:ADJ*JJ:HD + NP:COMP.2*DTP:SPR*AP:ADJ*NN:HD + time + NN:HD*time + NP:COMP*DTP:SPR*AP:ADJ*NN:HD + S.3*NP:SBQ*VBZ:HD*NP:COMP*PP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + you + PP:HD*you + NP:COMP*PP:HD + PP:ADJ*IN:HD*NP:COMP + attach
1,6,plan + VB:HD*plan + VP:COMP.1*VB:HD*PP:ADJ + on + IN:HD*on + PP:ADJ.1*IN:HD*NP:COMP + a
1,11,"NP:COMP*NNS:HD + VP:COMP.3*VBN:HD*,:PAR*NP:COMP*NP:ADJ + all + DT*all + DT-QNT:HD*DT + DTP:SPR*DT-QNT:HD + NP:ADJ.1*DTP:SPR*NN:HD + day + NN:HD*day + NP:ADJ*DTP:SPR*NN:HD + VP:COMP*VBN:HD*,:PAR*NP:COMP*NP:ADJ + attach"
1,4,it + PP:HD*it + NP:SBJ*PP:HD + S.3*AP:FLQ*VBZ:HD*NP:SBJ*PP:ADJ + for
1,8,of + IN:HD*of + PP:COMP.1*IN:HD*NP:COMP + that + DT*that + PR-DM:HD*DT + NP:COMP*PR-DM:HD + PP:COMP*IN:HD*NP:COMP + attach
1,4,"tenth + JJ*tenth + ONUM*JJ + ONUM:HD*ONUM*,:PAR*ONUM*CNJ*ONUM + attach"
1,7,yeah + UH*yeah + TOP.1*UH*S + nine + CD*nine + CNUM:HD*CD + NP:SBJ.1*CNUM:HD*NN:ADJ + $A-$M
1,9,S.3*NP:SBJ*VBD:HD*NP:COMP*PP:ADJ + on + IN:HD*on + PP:ADJ.1*IN:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*ONUM:HD + sixteenth
1,4,VP.2*VB:HD*AP:COMP*PP:ADJ + for + IN:HD*for + PP:ADJ.1*IN:HD*NP:COMP + you
1,7,go + VB:HD*go + VP:COMP.1*VB:HD*ADVP:ADJ*PP:ADJ + out + RB:HD*out + ADVP:ADJ*RB:HD + VP:COMP.2*VB:HD*ADVP:ADJ*PP:ADJ + for
1,4,", + ,:PAR*, + NP:COMP.2*DTP:SPR*,:PAR*AP:ADJ*NNS:HD + three + CD:HD*three_1"
1,8,NP.1*ONUM:HD*PP:COMP + of + IN:HD*of + PP:COMP.1*IN:HD*NP:COMP + December + NP:HD*December + NP:COMP*NP:HD + PP:COMP*IN:HD*NP:COMP + attach
1,4,working + VBG*working + V-PRP:HD*VBG + VP:COMP.1*V-PRP:HD*NP:ADJ + all
1,4,about + RB:HD*about + ADVP:ADJ*RB:HD + AP:ADJ.1*ADVP:ADJ*CD:HD + thirty
1,4,NP.2*DTP:SPR*NN:HD*PP:COMP*ADVP:ADJ + of + IN:HD*of + PP:COMP.1*IN:HD*NP:COMP + days
1,6,NP:COMP*DTP:SPR*N:HD + VP:COMP.2*VB:HD*NP:COMP*ADVP:ADJ + then + RB:HD*then + ADVP:ADJ*RB:HD + VP:COMP*VB:HD*NP:COMP*ADVP:ADJ + attach
1,14,I + PP:HD*I + NP:SBJ*PP:HD + S.3*ADVP:ADJ*ADVP:ADJ*NP:SBJ*MD:HD*VP:COMP + will + MD:HD*will + S.4*ADVP:ADJ*ADVP:ADJ*NP:SBJ*MD:HD*VP:COMP + see + VB:HD*see + VP:COMP.1*VB:HD*NP:COMP*NP:ADJ + you + PP:HD*you + NP:COMP*PP:HD + VP:COMP.2*VB:HD*NP:COMP*NP:ADJ + March
1,12,you + PP:HD*you + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*NP:COMP + have + VBP:HD*have + S.2*NP:SBJ*VBP:HD*NP:COMP + a + DT*a + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD*PP:COMP + list
1,5,S.2*ADVP:ADJ*CMP:MRK*NP:PAR*NP:SBJ*VBZ:HD*AP:COMP + I + PP:HD*I + NP:PAR*PP:HD + S.3*ADVP:ADJ*CMP:MRK*NP:PAR*NP:SBJ*VBZ:HD*AP:COMP + it
1,5,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:ADJ.1*DTP:SPR*NN:HD + airport
1,8,Monday + NP:HD*Monday + NP:COMP.1*NP:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*ONUM:HD + second
1,15,Matt + NP*Matt + NP:ADJ*NP + S.1*NP:ADJ*NP:SBJ*VBZ:HD*NP:COMP + this + DT*this + PR-DM:HD*DT + NP:SBJ*PR-DM:HD + S.2*NP:ADJ*NP:SBJ*VBZ:HD*NP:COMP + is + VBZ:HD*is + S.3*NP:ADJ*NP:SBJ*VBZ:HD*NP:COMP + Brian + NP*Brian + NP:COMP*NP + attach
1,6,DTP*DT-ART:HD + TOP.2*CNJ*DTP*UH*UH + yeah + UH*yeah + TOP.3*CNJ*DTP*UH*UH + okay + UH*okay_1
1,9,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*VP:COMP*S:ADJ? + don't + VBP:HD*don't + S.2*NP:SBJ*VBP:HD*VP:COMP*S:ADJ? + think + VB:HD*think + VP:COMP*VB:HD_1
1,13,the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*AP:ADJ*NN:HD + central + JJ:HD*central + AP:ADJ*JJ:HD + NP:COMP.2*DTP:SPR*AP:ADJ*NN:HD + station + NN:HD*station + NP:COMP*DTP:SPR*AP:ADJ*NN:HD + PP:ADJ*IN:HD*NP:COMP + attach
1,5,NP*NP:HD + NP.2*NP*NP*NP + Thursday + NP:HD*Thursday + NP*NP:HD + attach
1,7,we + PP:HD*we + NP:SBJ*PP:HD + S.1*NP:SBJ*MD:HD*VP:COMP + could + MD:HD*could + S.2*NP:SBJ*MD:HD*VP:COMP + wrap
1,8,NP:SBJ*NP*CNJ*NP + S.1*NP:SBJ*VBP:HD*VP:COMP + are + VBP:HD*are + S.2*NP:SBJ*VBP:HD*VP:COMP + going + VBG*going + V-PRP:HD*VBG + VP:COMP*V-PRP:HD_1
1,7,eight + CD*eight + CNUM:HD*CD + NP.1*CNUM:HD*NN:ADJ + $P-$M + NN:ADJ*$P-$M + NP*CNUM:HD*NN:ADJ + N:HD*NP*NN:HD_1
1,7,VP:ADJ.1*TO:HD*VP:COMP + stay + VB:HD*stay + VP:COMP*VB:HD + VP:ADJ*TO:HD*VP:COMP + NP:COMP*DTP:SPR*AP:ADJ*NN:HD*VP:ADJ + VP:COMP*VB:HD*NP:COMP + attach
1,6,well + UH*well + TOP.1*UH*S*NP + are + VBP:HD*are + S.1*VBP:HD*NP:SBJ + we
1,5,NP.3*NP*NP*NP*NP + eighth + JJ*eighth + ONUM:HD*JJ + NP*ONUM:HD + attach
1,12,those + DT*those + DT-DM:HD*DT + DTP:SPR*DT-DM:HD + NP:SBJ.1*DTP:SPR*NNS:HD + days + NNS:HD*days + NP:SBJ*DTP:SPR*NNS:HD + S.1*NP:SBJ*VBP:HD*RB:ADJ*AP:COMP*PP:ADJ + are + VBP:HD*are + S.2*NP:SBJ*VBP:HD*RB:ADJ*AP:COMP*PP:ADJ + not
1,12,it + PP:HD*it + NP:SBJ*PP:HD + S.1*NP:SBJ*VBZ:HD*PP:COMP + sounds + VBZ:HD*sounds + S.2*NP:SBJ*VBZ:HD*PP:COMP + like + IN:HD*like + PP:COMP.1*IN:HD*NP:COMP + it + PP:HD*it + NP:COMP*PP:HD_1
1,9,"NP:COMP*DTP:SPR*ONUM:HD + NP:SBJ*NP:HD*,:PAR*NP:COMP + S.1*NP:SBJ*VBZ:HD*AP:COMP + is + VBZ:HD*is + S.2*NP:SBJ*VBZ:HD*AP:COMP + fine + JJ:HD*fine + AP:COMP*JJ:HD + attach"
1,5,ninth + JJ*ninth + ONUM:HD*JJ + NP:COMP*ONUM:HD + NP:COMP*NP:HD*NP:COMP + attach
1,4,NP.1*NP:HD*ADVP:ADJ + only + RB:HD*only + ADVP:ADJ*RB:HD + attach
1,20,START.1 + I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + am + VBP:HD*am + S.2*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + free + JJ:HD*free + AP:COMP*JJ:HD + S.3*NP:SBJ*VBP:HD*AP:COMP*NP:ADJ + all + DT*all + DT-QNT:HD*DT + DTP:SPR*DT-QNT:HD + NP:ADJ.1*DTP:SPR*NN:HD + day + NN:HD*day + NP:ADJ*DTP:SPR*NN:HD + attach
1,4,AP:COMP*JJ:HD + S*NP:SBJ*VBZ:HD*AP:COMP + TOP.1*S*UH + yeah + UH*yeah_1
1,7,"do + VBP:HD*do + S.4*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + you + PP:HD*you + NP:SBJ*PP:HD + S.5*ADVP:ADJ*,:PAR*ADVP:FLQ*VBP:HD*NP:SBJ*VP:COMP + stand"
1,10,in + IN:HD*in + PP:COMP.1*IN:HD*NP:COMP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP:COMP.1*DTP:SPR*NN:HD*NP:ADJ + afternoon + NN:HD*afternoon + attach
1,7,I + PP:HD*I + NP:SBJ*PP:HD + S.1*NP:SBJ*VBP:HD*NP:COMP + have + VBP:HD*have + S.2*NP:SBJ*VBP:HD*NP:COMP + two
1,10,NP:COMP.1*NP*CNJ*NP + and + CC*and + CNJ*CC + NP:COMP.2*NP*CNJ*NP + the + DT*the + DT-ART:HD*DT + DTP:SPR*DT-ART:HD + NP.1*DTP:SPR*ONUM:HD + twelfth
